Event Name,Log Source,Event Count,Start Time,Low Level Category,Source IP,Source Port,URL (custom),Destination IP,Destination Port,Username,Magnitude
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:05:46 PM","Information","10.6.162.46","51369","cloud-ec-asn.amp.cisco.com:443/","52.6.103.57","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:05:18 PM","Access Permitted","10.6.162.46","51216","mpgops.service-now.com:443/","149.96.33.210","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:04:33 PM","Access Permitted","10.6.162.46","51223","N/A","52.6.103.57","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:03:43 PM","Access Permitted","10.6.162.46","51124","N/A","52.109.2.16","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:03:42 PM","Access Permitted","10.6.162.46","51126","nexus.officeapps.live.com:443/","52.109.12.23","443","wgonzalez","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:03:39 PM","Object Not Cached","10.6.162.46","51228","login.windows.net","40.126.2.37","443","wgonzalez","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:03:26 PM","Information","10.6.162.46","51228","login.windows.net:443/","40.126.2.37","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:03:25 PM","Information","10.6.162.46","51223","cloud-ec-asn.amp.cisco.com:443/","52.6.103.57","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:03:16 PM","Access Permitted","10.6.162.46","51089","mpgops.service-now.com:443/","149.96.33.210","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:02:53 PM","Information","10.6.162.46","51188","slack.com:443/","13.225.206.153","443","N/A","7"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:02:53 PM","Object Not Cached","10.6.162.46","51188","slack.com","13.225.206.153","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:02:46 PM","Access Permitted","10.6.162.46","51125","N/A","52.6.103.57","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:02:18 PM","Access Permitted","10.6.162.46","51033","nexus.officeapps.live.com:443/","52.109.12.23","443","wgonzalez","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:02:07 PM","Object Not Cached","10.6.162.46","51127","login.windows.net","40.126.2.37","443","wgonzalez","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:01:54 PM","Object Not Cached","10.6.162.46","51128","nexusrules.officeapps.live.com","52.109.76.31","443","wgonzalez","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:01:53 PM","Information","10.6.162.46","51128","nexusrules.officeapps.live.com:443/","52.109.76.31","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:01:53 PM","Information","10.6.162.46","51127","login.windows.net:443/","40.126.2.37","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:01:53 PM","Information","10.6.162.46","51124","officeclient.microsoft.com:443/","52.109.2.16","443","N/A","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:01:53 PM","Information","10.6.162.46","51125","cloud-ec-asn.amp.cisco.com:443/","52.6.103.57","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:01:21 PM","Access Permitted","10.6.162.46","51061","N/A","52.6.103.57","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:01:17 PM","Access Permitted","10.6.162.46","50975","mpgops.service-now.com:443/","149.96.33.210","443","N/A","6"
"TCP_DENIED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:01:07 PM","Access Denied","10.6.162.46","51080","config.edge.skype.com","13.107.3.128","443","wgonzalez","8"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:01:07 PM","Information","10.6.162.46","51080","config.edge.skype.com:443/","13.107.3.128","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:00:52 PM","Information","10.6.162.46","51061","cloud-ec-asn.amp.cisco.com:443/","52.6.103.57","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 1:00:43 PM","Access Permitted","10.6.162.46","50932","nexus.officeapps.live.com:443/","52.109.12.23","443","wgonzalez","6"
"DIRECT","Bluecoat Logs - rfpproxy1","1","Sep 27, 2019, 12:59:38 PM","Access Permitted","10.6.162.46","50938","N/A","10.41.60.52","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:59:15 PM","Access Permitted","10.6.162.46","50854","mpgops.service-now.com:443/","149.96.33.210","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:59:10 PM","Information","10.6.162.46","50968","mtalk.google.com:5228/","173.194.205.188","5228","wgonzalez","7"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:59:10 PM","Object Not Cached","10.6.162.46","50968","N/A","173.194.205.188","5228","wgonzalez","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:59:04 PM","Access Permitted","10.6.162.46","50930","N/A","52.6.103.57","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:58:57 PM","Access Permitted","10.6.162.46","50503","N/A","172.217.10.138","443","wgonzalez","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:58:54 PM","Access Permitted","10.6.162.46","50690","N/A","172.217.12.174","443","wgonzalez","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:58:52 PM","Access Permitted","10.6.162.46","50688","N/A","172.217.10.131","443","wgonzalez","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:58:52 PM","Access Permitted","10.6.162.46","50685","N/A","172.217.11.42","443","wgonzalez","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:58:38 PM","Object Not Cached","10.6.162.46","50937","www.google.com/","172.217.12.164","443","wgonzalez","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:58:38 PM","Information","10.6.162.46","50937","www.google.com:443/","172.217.12.164","443","wgonzalez","7"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:58:38 PM","Object Not Cached","10.6.162.46","50936","ping.citrix.com/","23.29.105.232","80","wgonzalez","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy1","1","Sep 27, 2019, 12:58:38 PM","Information","10.6.162.46","50938","workspace.mlp.com:443/","10.41.60.52","443","N/A","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:58:33 PM","Information","10.6.162.46","50930","cloud-ec-asn.amp.cisco.com:443/","52.6.103.57","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:58:12 PM","Access Permitted","10.6.162.46","50877","N/A","52.6.103.57","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:57:42 PM","Access Permitted","10.6.162.46","50768","nexus.officeapps.live.com:443/","52.109.12.24","443","wgonzalez","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:57:42 PM","Information","10.6.162.46","50877","cloud-ec-asn.amp.cisco.com:443/","52.6.103.57","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:57:21 PM","Access Permitted","10.6.162.46","50831","N/A","52.6.103.57","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:57:18 PM","Access Permitted","10.6.162.46","50857","roaming.officeapps.live.com:443/","52.109.16.5","443","wgonzalez","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:57:15 PM","Access Permitted","10.6.162.46","50731","mpgops.service-now.com:443/","149.96.33.210","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:56:50 PM","Information","10.6.162.46","50831","cloud-ec-asn.amp.cisco.com:443/","52.6.103.57","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:56:22 PM","Access Permitted","10.6.162.46","50769","N/A","52.6.103.57","443","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:56:05 PM","Object Not Cached","10.6.162.46","50771","login.windows.net","40.126.2.37","443","wgonzalez","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:55:52 PM","Object Not Cached","10.6.162.46","50770","nexusrules.officeapps.live.com","52.109.76.30","443","wgonzalez","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:55:52 PM","Information","10.6.162.46","50772","www.gstatic.com:443/","172.217.11.3","443","wgonzalez","7"
"TCP_HIT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:55:52 PM","Object Cached","10.6.162.46","50772","www.gstatic.com","172.217.11.3","443","wgonzalez","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:55:52 PM","Information","10.6.162.46","50770","nexusrules.officeapps.live.com:443/","52.109.76.30","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:55:52 PM","Information","10.6.162.46","50771","login.windows.net:443/","40.126.2.37","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:55:52 PM","Information","10.6.162.46","50769","cloud-ec-asn.amp.cisco.com:443/","52.6.103.57","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:55:44 PM","Access Permitted","10.6.162.46","50686","N/A","52.6.103.57","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:55:14 PM","Access Permitted","10.6.162.46","50582","mpgops.service-now.com:443/","149.96.33.210","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:55:05 PM","Access Permitted","10.6.162.46","50611","nexus.officeapps.live.com:443/","52.109.12.24","443","wgonzalez","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:54:54 PM","Information","10.6.162.46","50690","android.clients.google.com:443/","172.217.12.174","443","wgonzalez","7"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:54:52 PM","Object Not Cached","10.6.162.46","50687","lh5.googleusercontent.com","172.217.10.33","443","wgonzalez","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:54:52 PM","Information","10.6.162.46","50688","clientservices.googleapis.com:443/","172.217.10.131","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:54:52 PM","Information","10.6.162.46","50687","lh5.googleusercontent.com:443/","172.217.10.33","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:54:52 PM","Information","10.6.162.46","50686","cloud-ec-asn.amp.cisco.com:443/","52.6.103.57","443","N/A","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:54:52 PM","Information","10.6.162.46","50685","www.googleapis.com:443/","172.217.11.42","443","wgonzalez","7"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:54:41 PM","Object Not Cached","10.6.162.46","50666","b.tile.openstreetmap.org","204.16.246.252","443","wgonzalez","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:54:41 PM","Object Not Cached","10.6.162.46","50634","b.tile.openstreetmap.org","204.16.246.252","443","wgonzalez","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:54:41 PM","Object Not Cached","10.6.162.46","50636","c.tile.openstreetmap.org","204.16.246.252","443","wgonzalez","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:54:41 PM","Object Not Cached","10.6.162.46","50637","a.tile.openstreetmap.org","204.16.246.252","443","wgonzalez","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:54:37 PM","Information","10.6.162.46","50666","b.tile.openstreetmap.org:443/","204.16.246.252","443","wgonzalez","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:54:27 PM","Access Permitted","10.6.162.46","50619","N/A","52.6.103.57","443","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:54:08 PM","Object Not Cached","10.6.162.46","50634","b.tile.openstreetmap.org","204.16.246.252","443","wgonzalez","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:54:07 PM","Object Not Cached","10.6.162.46","50636","c.tile.openstreetmap.org","204.16.246.252","443","wgonzalez","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:54:07 PM","Object Not Cached","10.6.162.46","50637","a.tile.openstreetmap.org","204.16.246.252","443","wgonzalez","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:54:07 PM","Object Not Cached","10.6.162.46","50635","c.tile.openstreetmap.org","204.16.246.252","443","wgonzalez","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:54:07 PM","Access Permitted","10.6.162.46","50470","N/A","192.30.253.113","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:54:07 PM","Information","10.6.162.46","50635","c.tile.openstreetmap.org:443/","204.16.246.252","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:54:07 PM","Information","10.6.162.46","50634","b.tile.openstreetmap.org:443/","204.16.246.252","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:54:07 PM","Information","10.6.162.46","50637","a.tile.openstreetmap.org:443/","204.16.246.252","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:54:07 PM","Information","10.6.162.46","50636","c.tile.openstreetmap.org:443/","204.16.246.252","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:53:56 PM","Information","10.6.162.46","50619","cloud-ec-asn.amp.cisco.com:443/","52.6.103.57","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:53:14 PM","Access Permitted","10.6.162.46","50456","mpgops.service-now.com:443/","149.96.33.210","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:52:44 PM","Access Permitted","10.6.162.46","50523","N/A","52.6.103.57","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:52:13 PM","Information","10.6.162.46","50523","cloud-ec-asn.amp.cisco.com:443/","52.6.103.57","443","N/A","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:51:56 PM","Information","10.6.162.46","50503","safebrowsing.googleapis.com:443/","172.217.10.138","443","wgonzalez","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:51:49 PM","Access Permitted","10.6.162.46","50461","N/A","52.6.103.57","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:51:25 PM","Access Permitted","10.6.162.46","50474","roaming.officeapps.live.com:443/","52.109.16.5","443","wgonzalez","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:51:22 PM","Information","10.6.162.46","50470","github.com:443/","192.30.253.113","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:51:22 PM","Access Permitted","10.6.162.46","50373","N/A","140.82.113.5","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:51:22 PM","Access Permitted","10.6.162.46","50460","N/A","192.30.253.113","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:51:18 PM","Access Permitted","10.6.162.46","50465","N/A","140.82.114.5","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:51:18 PM","Information","10.6.162.46","50465","api.github.com:443/","140.82.114.5","443","N/A","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:51:18 PM","Information","10.6.162.46","50460","github.com:443/","192.30.253.113","443","N/A","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:51:18 PM","Information","10.6.162.46","50461","cloud-ec-asn.amp.cisco.com:443/","52.6.103.57","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:51:17 PM","Access Permitted","10.6.162.46","50420","N/A","52.6.103.57","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:51:13 PM","Access Permitted","10.6.162.46","50341","mpgops.service-now.com:443/","149.96.33.210","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:50:35 PM","Access Permitted","10.6.162.46","49291","N/A","185.199.109.154","443","wgonzalez","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:50:33 PM","Information","10.6.162.46","50420","cloud-ec-asn.amp.cisco.com:443/","52.6.103.57","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:50:29 PM","Access Permitted","10.6.162.46","50382","N/A","52.6.103.57","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:49:58 PM","Access Permitted","10.6.162.46","50381","N/A","140.82.113.4","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:49:57 PM","Information","10.6.162.46","50382","cloud-ec-asn.amp.cisco.com:443/","52.6.103.57","443","N/A","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:49:57 PM","Information","10.6.162.46","50381","github.com:443/","140.82.113.4","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:49:56 PM","Access Permitted","10.6.162.46","50133","N/A","172.217.10.138","443","wgonzalez","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:49:48 PM","Access Permitted","10.6.162.46","50264","N/A","140.82.113.4","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:49:48 PM","Access Permitted","10.6.162.46","50273","N/A","140.82.114.6","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:49:48 PM","Access Permitted","10.6.162.46","50266","N/A","185.199.109.154","443","wgonzalez","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:49:48 PM","Access Permitted","10.6.162.46","50272","N/A","3.224.219.57","443","wgonzalez","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:49:48 PM","Information","10.6.162.46","50373","api.github.com:443/","140.82.113.5","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:49:48 PM","Access Permitted","10.6.162.46","50263","N/A","140.82.113.4","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:49:35 PM","Access Permitted","10.6.162.46","50253","nexus.officeapps.live.com:443/","52.109.124.23","443","wgonzalez","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:49:17 PM","Object Not Cached","10.6.162.46","49715","slack.com","13.226.39.153","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:49:12 PM","Access Permitted","10.6.162.46","50211","mpgops.service-now.com:443/","149.96.33.210","443","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:49:09 PM","Object Not Cached","10.6.162.46","50338","N/A","173.194.207.188","5228","wgonzalez","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:49:09 PM","Information","10.6.162.46","50338","mtalk.google.com:5228/","173.194.207.188","5228","wgonzalez","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:48:03 PM","Access Permitted","10.6.162.46","50197","N/A","172.217.10.45","443","wgonzalez","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:47:59 PM","Object Not Cached","10.6.162.46","50120","www.google-analytics.com","172.217.11.46","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:47:59 PM","Information","10.6.162.46","50272","collector.githubapp.com:443/","3.224.219.57","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:47:59 PM","Information","10.6.162.46","50271","live.github.com:443/","140.82.113.26","443","N/A","7"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:47:59 PM","Object Not Cached","10.6.162.46","50270","avatars2.githubusercontent.com","199.232.36.133","443","wgonzalez","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:47:59 PM","Information","10.6.162.46","50273","api.github.com:443/","140.82.114.6","443","N/A","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:47:59 PM","Information","10.6.162.46","50270","avatars2.githubusercontent.com:443/","199.232.36.133","443","wgonzalez","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:47:59 PM","Access Permitted","10.6.162.46","50119","N/A","140.82.113.26","443","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:47:59 PM","Object Not Cached","10.6.162.46","49715","slack.com","13.226.39.153","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:47:59 PM","Information","10.6.162.46","50267","avatars0.githubusercontent.com:443/","199.232.36.133","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:47:59 PM","Information","10.6.162.46","50266","github.githubassets.com:443/","185.199.109.154","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:47:59 PM","Information","10.6.162.46","50265","avatars2.githubusercontent.com:443/","199.232.36.133","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:47:59 PM","Information","10.6.162.46","50268","avatars3.githubusercontent.com:443/","199.232.36.133","443","wgonzalez","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:47:59 PM","Access Permitted","10.6.162.46","50102","N/A","3.224.219.57","443","wgonzalez","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:47:59 PM","Access Permitted","10.6.162.46","50092","N/A","192.30.253.112","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:47:59 PM","Access Permitted","10.6.162.46","50103","N/A","140.82.113.6","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:47:59 PM","Access Permitted","10.6.162.46","50097","N/A","140.82.113.3","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:47:59 PM","Access Permitted","10.6.162.46","50121","N/A","3.224.219.57","443","wgonzalez","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:47:59 PM","Information","10.6.162.46","50263","github.com:443/","140.82.113.4","443","N/A","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:47:59 PM","Information","10.6.162.46","50264","github.com:443/","140.82.113.4","443","N/A","7"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:47:47 PM","Object Not Cached","10.6.162.46","50222","mlpinfosec.slack.com","13.225.64.153","443","wgonzalez","6"
