Event Name,Log Source,Event Count,Start Time,Low Level Category,Source IP,Source Port,URL (custom),Destination IP,Destination Port,Username,Magnitude
"TCP_MISS","Bluecoat Logs - rfpproxy2","4","Sep 27, 2019, 12:38:03 PM","Object Not Cached","10.6.162.46","49562","3.tlu.dl.delivery.mp.microsoft.com","8.253.38.235","80","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:38:03 PM","Information","10.6.162.46","49561","fe3.delivery.mp.microsoft.com:443/","64.4.54.18","443","N/A","7"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:38:02 PM","Object Not Cached","10.6.162.46","49560","3.tlu.dl.delivery.mp.microsoft.com","8.253.38.235","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:38:02 PM","Object Not Cached","10.6.162.46","49559","3.tlu.dl.delivery.mp.microsoft.com","8.253.38.235","80","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:38:02 PM","Access Permitted","10.6.162.46","49558","N/A","23.10.130.253","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:38:02 PM","Access Permitted","10.6.162.46","49556","N/A","23.10.130.253","443","N/A","6"
"TCP_CLIENT_REFRESH","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:38:02 PM","Object Not Cached","10.6.162.46","49557","dl.delivery.mp.microsoft.com","72.22.185.206","80","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:38:02 PM","Information","10.6.162.46","49558","disc801.prod.do.dsp.mp.microsoft.com:443/","23.10.130.253","443","N/A","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:38:02 PM","Information","10.6.162.46","49556","cp801.prod.do.dsp.mp.microsoft.com:443/","23.10.130.253","443","N/A","7"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:38:02 PM","Object Not Cached","10.6.162.46","49554","3.dl.delivery.mp.microsoft.com","8.253.141.249","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:38:02 PM","Object Not Cached","10.6.162.46","49553","3.dl.delivery.mp.microsoft.com","8.253.141.249","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:38:02 PM","Object Not Cached","10.6.162.46","49554","3.dl.delivery.mp.microsoft.com","8.253.141.249","80","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:38:02 PM","Access Permitted","10.6.162.46","49552","N/A","23.10.130.253","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:38:02 PM","Information","10.6.162.46","49552","cp801.prod.do.dsp.mp.microsoft.com:443/","23.10.130.253","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:38:02 PM","Access Permitted","10.6.162.46","49551","N/A","52.177.83.224","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:38:02 PM","Information","10.6.162.46","49551","tsfe.trafficshaping.dsp.mp.microsoft.com:443/","52.177.83.224","443","N/A","7"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:38:01 PM","Object Not Cached","10.6.162.46","49544","9.tlu.dl.delivery.mp.microsoft.com","205.185.216.10","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","2","Sep 27, 2019, 12:38:00 PM","Object Not Cached","10.6.162.46","49535","2.tlu.dl.delivery.mp.microsoft.com","72.22.185.209","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:38:00 PM","Object Not Cached","10.6.162.46","49535","2.tlu.dl.delivery.mp.microsoft.com","72.22.185.209","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:38:00 PM","Object Not Cached","10.6.162.46","49535","2.tlu.dl.delivery.mp.microsoft.com","72.22.185.209","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:59 PM","Object Not Cached","10.6.162.46","49535","2.tlu.dl.delivery.mp.microsoft.com","72.22.185.209","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:59 PM","Object Not Cached","10.6.162.46","49525","2.dl.delivery.mp.microsoft.com","72.22.185.198","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","4","Sep 27, 2019, 12:37:57 PM","Object Not Cached","10.6.162.46","49544","9.tlu.dl.delivery.mp.microsoft.com","205.185.216.10","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:56 PM","Object Not Cached","10.6.162.46","49544","9.tlu.dl.delivery.mp.microsoft.com","205.185.216.10","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","4","Sep 27, 2019, 12:37:56 PM","Object Not Cached","10.6.162.46","49536","2.tlu.dl.delivery.mp.microsoft.com","72.22.185.209","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:56 PM","Object Not Cached","10.6.162.46","49545","9.tlu.dl.delivery.mp.microsoft.com","205.185.216.10","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:56 PM","Object Not Cached","10.6.162.46","49544","9.tlu.dl.delivery.mp.microsoft.com","205.185.216.10","80","N/A","6"
"TCP_CLIENT_REFRESH","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:56 PM","Object Not Cached","10.6.162.46","49543","dl.delivery.mp.microsoft.com","72.22.185.206","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","3","Sep 27, 2019, 12:37:56 PM","Object Not Cached","10.6.162.46","49540","11.tlu.dl.delivery.mp.microsoft.com","72.21.81.240","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:56 PM","Object Not Cached","10.6.162.46","49540","11.tlu.dl.delivery.mp.microsoft.com","72.21.81.240","80","N/A","6"
"TCP_CLIENT_REFRESH","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:56 PM","Object Not Cached","10.6.162.46","49539","dl.delivery.mp.microsoft.com","72.22.185.206","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:56 PM","Object Not Cached","10.6.162.46","49535","2.tlu.dl.delivery.mp.microsoft.com","72.22.185.209","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:56 PM","Object Not Cached","10.6.162.46","49536","2.tlu.dl.delivery.mp.microsoft.com","72.22.185.209","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:56 PM","Object Not Cached","10.6.162.46","49536","2.tlu.dl.delivery.mp.microsoft.com","72.22.185.209","80","N/A","6"
"TCP_CLIENT_REFRESH","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:55 PM","Object Not Cached","10.6.162.46","49533","dl.delivery.mp.microsoft.com","72.22.185.206","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:55 PM","Object Not Cached","10.6.162.46","49529","9.dl.delivery.mp.microsoft.com","205.185.216.42","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:55 PM","Object Not Cached","10.6.162.46","49531","11.dl.delivery.mp.microsoft.com","72.21.81.240","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:55 PM","Object Not Cached","10.6.162.46","49531","11.dl.delivery.mp.microsoft.com","72.21.81.240","80","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","7","Sep 27, 2019, 12:37:55 PM","Information","10.6.162.46","49542","disc801.prod.do.dsp.mp.microsoft.com:443/","23.10.130.253","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","7","Sep 27, 2019, 12:37:55 PM","Access Permitted","10.6.162.46","49542","N/A","23.10.130.253","443","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:55 PM","Object Not Cached","10.6.162.46","49528","9.dl.delivery.mp.microsoft.com","205.185.216.42","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:55 PM","Object Not Cached","10.6.162.46","49529","9.dl.delivery.mp.microsoft.com","205.185.216.42","80","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:55 PM","Information","10.6.162.46","49527","cp801.prod.do.dsp.mp.microsoft.com:443/","23.10.130.253","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:55 PM","Access Permitted","10.6.162.46","49527","N/A","23.10.130.253","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:55 PM","Access Permitted","10.6.162.46","49524","N/A","23.10.130.253","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:55 PM","Information","10.6.162.46","49524","cp801.prod.do.dsp.mp.microsoft.com:443/","23.10.130.253","443","N/A","7"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:55 PM","Object Not Cached","10.6.162.46","49525","2.dl.delivery.mp.microsoft.com","72.22.185.198","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:55 PM","Object Not Cached","10.6.162.46","49525","2.dl.delivery.mp.microsoft.com","72.22.185.198","80","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:55 PM","Object Not Cached","10.6.162.46","49526","2.dl.delivery.mp.microsoft.com","72.22.185.198","80","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:55 PM","Access Permitted","10.6.162.46","49523","N/A","23.10.130.253","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:55 PM","Access Permitted","10.6.162.46","49522","N/A","13.78.187.58","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:55 PM","Information","10.6.162.46","49523","kv801-prod.do.dsp.mp.microsoft.com:443/","23.10.130.253","443","N/A","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:54 PM","Information","10.6.162.46","49522","geo-prod.do.dsp.mp.microsoft.com:443/","13.78.187.58","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:54 PM","Access Permitted","10.6.162.46","49520","N/A","64.4.54.18","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:53 PM","Information","10.6.162.46","49520","fe3.delivery.mp.microsoft.com:443/","64.4.54.18","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:53 PM","Access Permitted","10.6.162.46","49518","N/A","52.177.83.224","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:53 PM","Information","10.6.162.46","49518","tsfe.trafficshaping.dsp.mp.microsoft.com:443/","52.177.83.224","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:53 PM","Access Permitted","10.6.162.46","49517","N/A","52.177.83.224","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:53 PM","Information","10.6.162.46","49517","tsfe.trafficshaping.dsp.mp.microsoft.com:443/","52.177.83.224","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:53 PM","Access Permitted","10.6.162.46","49516","N/A","52.177.83.224","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:53 PM","Information","10.6.162.46","49516","tsfe.trafficshaping.dsp.mp.microsoft.com:443/","52.177.83.224","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:52 PM","Access Permitted","10.6.162.46","49513","N/A","64.4.54.18","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:50 PM","Information","10.6.162.46","49513","fe3.delivery.mp.microsoft.com:443/","64.4.54.18","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:49 PM","Access Permitted","10.6.162.46","49374","nexus.officeapps.live.com:443/","52.109.76.35","443","wgonzalez","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:49 PM","Object Not Cached","10.6.162.46","49510","login.microsoftonline.com","40.126.2.0","443","wgonzalez","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:48 PM","Object Not Cached","10.6.162.46","49510","login.microsoftonline.com","40.126.2.0","443","wgonzalez","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:48 PM","Information","10.6.162.46","49510","login.microsoftonline.com:443/","40.126.2.0","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:47 PM","Information","10.6.162.46","49509","cloud-ec-asn.amp.cisco.com:443/","52.6.103.57","443","N/A","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:47 PM","Information","10.6.162.46","49508","login.live.com:443/","40.90.137.120","443","wgonzalez","7"
"DIRECT","Bluecoat Logs - rfpproxy1","1","Sep 27, 2019, 12:37:47 PM","Access Permitted","10.6.162.46","49505","N/A","13.68.93.109","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy1","1","Sep 27, 2019, 12:37:47 PM","Information","10.6.162.46","49506","sls.update.microsoft.com:443/","13.68.93.109","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy1","1","Sep 27, 2019, 12:37:47 PM","Access Permitted","10.6.162.46","49506","N/A","13.68.93.109","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy1","1","Sep 27, 2019, 12:37:47 PM","Information","10.6.162.46","49505","sls.update.microsoft.com:443/","13.68.93.109","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:43 PM","Access Permitted","10.6.162.46","49501","N/A","40.84.140.84","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:43 PM","Information","10.6.162.46","49501","c.urs.microsoft.com:443/","40.84.140.84","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:10 PM","Access Permitted","10.6.162.46","49335","mpgops.service-now.com:443/","149.96.33.210","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:07 PM","Information","10.6.162.46","49466","live.github.com:443/","140.82.113.25","443","N/A","7"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:07 PM","Object Not Cached","10.6.162.46","49297","www.google-analytics.com","172.217.11.46","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:07 PM","Access Permitted","10.6.162.46","49463","N/A","140.82.113.25","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:04 PM","Access Permitted","10.6.162.46","49448","N/A","140.82.113.25","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:04 PM","Information","10.6.162.46","49463","live.github.com:443/","140.82.113.25","443","N/A","7"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:04 PM","Object Not Cached","10.6.162.46","49297","www.google-analytics.com","172.217.11.46","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:03 PM","Information","10.6.162.46","49460","github.githubassets.com:443/","185.199.109.154","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:37:03 PM","Information","10.6.162.46","49461","avatars2.githubusercontent.com:443/","199.232.36.133","443","wgonzalez","7"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:59 PM","Object Not Cached","10.6.162.46","49297","www.google-analytics.com","172.217.11.46","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:58 PM","Access Permitted","10.6.162.46","49441","N/A","185.199.109.154","443","wgonzalez","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:50 PM","Object Not Cached","10.6.162.46","49297","www.google-analytics.com","172.217.11.46","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:50 PM","Information","10.6.162.46","49448","live.github.com:443/","140.82.113.25","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:50 PM","Access Permitted","10.6.162.46","49444","N/A","140.82.113.25","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:47 PM","Information","10.6.162.46","49444","live.github.com:443/","140.82.113.25","443","N/A","7"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:47 PM","Object Not Cached","10.6.162.46","49297","www.google-analytics.com","172.217.11.46","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:46 PM","Access Permitted","10.6.162.46","49435","N/A","140.82.113.25","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:46 PM","Information","10.6.162.46","49441","github.githubassets.com:443/","185.199.109.154","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:46 PM","Information","10.6.162.46","49442","avatars2.githubusercontent.com:443/","199.232.36.133","443","wgonzalez","7"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:45 PM","Object Not Cached","10.6.162.46","49297","www.google-analytics.com","172.217.11.46","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:44 PM","Access Permitted","10.6.162.46","49428","N/A","185.199.109.154","443","wgonzalez","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:38 PM","Object Not Cached","10.6.162.46","49297","www.google-analytics.com","172.217.11.46","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:38 PM","Information","10.6.162.46","49435","live.github.com:443/","140.82.113.25","443","N/A","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:38 PM","Access Permitted","10.6.162.46","49431","N/A","140.82.113.25","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:34 PM","Information","10.6.162.46","49431","live.github.com:443/","140.82.113.25","443","N/A","7"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:34 PM","Object Not Cached","10.6.162.46","49297","www.google-analytics.com","172.217.11.46","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:34 PM","Access Permitted","10.6.162.46","49419","N/A","140.82.113.25","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:33 PM","Access Permitted","10.6.162.46","49410","N/A","185.199.109.154","443","wgonzalez","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:33 PM","Information","10.6.162.46","49429","avatars2.githubusercontent.com:443/","199.232.36.133","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:33 PM","Information","10.6.162.46","49428","github.githubassets.com:443/","185.199.109.154","443","wgonzalez","7"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:32 PM","Object Not Cached","10.6.162.46","49297","www.google-analytics.com","172.217.11.46","443","N/A","6"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:27 PM","Object Not Cached","10.6.162.46","49421","avatars1.githubusercontent.com","199.232.36.133","443","wgonzalez","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:27 PM","Information","10.6.162.46","49421","avatars1.githubusercontent.com:443/","199.232.36.133","443","wgonzalez","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:27 PM","Access Permitted","10.6.162.46","49414","N/A","140.82.113.25","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:27 PM","Information","10.6.162.46","49420","github.com:443/","192.30.253.112","443","N/A","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:27 PM","Information","10.6.162.46","49419","live.github.com:443/","140.82.113.25","443","N/A","7"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:27 PM","Object Not Cached","10.6.162.46","49297","www.google-analytics.com","172.217.11.46","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:25 PM","Information","10.6.162.46","49416","avatars0.githubusercontent.com:443/","199.232.36.133","443","wgonzalez","7"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:24 PM","Object Not Cached","10.6.162.46","49413","avatars0.githubusercontent.com","199.232.36.133","443","wgonzalez","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:23 PM","Information","10.6.162.46","49414","live.github.com:443/","140.82.113.25","443","N/A","7"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:23 PM","Object Not Cached","10.6.162.46","49297","www.google-analytics.com","172.217.11.46","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:23 PM","Access Permitted","10.6.162.46","49293","N/A","192.30.253.125","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:23 PM","Information","10.6.162.46","49413","avatars0.githubusercontent.com:443/","199.232.36.133","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:22 PM","Information","10.6.162.46","49410","github.githubassets.com:443/","185.199.109.154","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:22 PM","Information","10.6.162.46","49411","avatars2.githubusercontent.com:443/","199.232.36.133","443","wgonzalez","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:21 PM","Access Permitted","10.6.162.46","49346","N/A","52.6.103.57","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:20 PM","Information","10.6.162.46","49407","api.github.com:443/","192.30.253.116","443","N/A","7"
"TCP_MISS","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:20 PM","Object Not Cached","10.6.162.46","49297","www.google-analytics.com","172.217.11.46","443","N/A","6"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:20 PM","Information","10.6.162.46","49405","collector.githubapp.com:443/","3.224.219.57","443","wgonzalez","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:20 PM","Information","10.6.162.46","49406","github.com:443/","192.30.253.112","443","N/A","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:20 PM","Information","10.6.162.46","49404","github.com:443/","192.30.253.112","443","N/A","7"
"TCP_ACCELERATED","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:19 PM","Information","10.6.162.46","49402","clients4.google.com:443/","172.217.12.174","443","wgonzalez","7"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:19 PM","Access Permitted","10.6.162.46","49299","N/A","3.224.219.57","443","wgonzalez","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:19 PM","Access Permitted","10.6.162.46","49295","N/A","140.82.114.4","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:19 PM","Access Permitted","10.6.162.46","49300","N/A","140.82.114.5","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:19 PM","Access Permitted","10.6.162.46","49296","N/A","140.82.114.4","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","1","Sep 27, 2019, 12:36:19 PM","Access Permitted","10.6.162.46","49276","N/A","140.82.114.4","443","N/A","6"
"DIRECT","Bluecoat Logs - rfpproxy2","2","Sep 27, 2019, 12:36:19 PM","Access Permitted","10.6.162.46","49275","N/A","140.82.114.4","443","N/A","6"
